Policy_ID,Date,Product_Type,Policy_Status,Customer_Segment,Distribution_Channel,Policy_Tenure_Months,Renewal_Count,Written_Premium,Sum_Insured,Claim_Count,Claim_Amount,Total_Expense,Fraud_Flag,Anomaly_Flag,Season_Flag,Capital_Reserve,Loss_Ratio,Claim_Frequency,Claim_Severity,Premium_Outstanding,Days_Past_Due,Broker_Exposure,Interest_Rate,Inflation_Rate,Market_Volatility_Index,Data_Quality_Score,Manual_Interventions,Processing_Delay_Days,Hazard_Score,Exposure_At_Risk,Exception_Count,Underwriting_Exception_Flag,Claim_Exception_Flag,Reinsurer_Rating,Expected_Loss,Actual_Loss,State,State_Hazard_Score,Flood_Zone,Cyclone_Zone,Earthquake_Zone,Urban_Rural,Coastal_Flag,Expense_Ratio,Combined_Ratio,Underwriting_Profit,Profitability_Tier,Fraud_Score,Flood_Zone_Score,Cyclone_Zone_Score,Earthquake_Zone_Score,Insurance_Risk,Credit_Risk,Market_Risk,Operational_Risk,CAT_Risk_Exposure,Expected_Claim_Amount_ML,Expected_Loss_Ratio_ML,High_Risk_Prob,AUC,Brier Score,KS Statistic,PSI,VaR (99%),Expected Shortfall,Capital Adequacy,Solvency Ratio,Model Governance & Validation Standards
POL12054,2024-01-01,Motor,Renewed,Individual,Agent,1,0.0,16231.68,186679.63,0,0.0,4809.45,0,0,Winter,424358703,0.0,0.0,0.0,3885.45,42.0,1821.38,6.85,5.71,26.39,91,1,3,3.942752715177623,29868.74,2.0,0,0,A,10287.96,14545.78,Rajasthan,2,1,3.0,1,Urban,0,0.2963001981310622,0.2963001981310622,11422.23,Excellent,47.56717791860544,6.6110737281514025,5.262092725607152,4.840597122129559,0.2966855942018333,3.799417258017401,7.0121129870223715,4.068783903829594,11776.505573393448,-4.6443706,-0.00028612999738028875,0.00035709317,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12053,2024-01-01,Property,Active,SME,Online,17,1.0,43985.7,1321945.2,2,34981.83,7068.5,0,0,Winter,437324316,0.7953000634297056,2.701646468459743e-06,17490.915,5225.11,85.0,14435.56,6.38,5.54,15.32,85,1,2,2.8741297668945958,740289.31,1.0,0,0,A,25679.6,25523.4,Bihar,6,9,1.0,9,Urban,0,0.16069995475802365,0.9560000181877293,1935.3699999999953,Marginal,14.669885519658788,1.0964947986140037,1.2622699320142126,3.0118841038447637,1.5145953313111324,6.376950176933097,5.454738255963685,2.4778146878954486,212768.75419848613,26333.281,0.5986782351991671,0.0015611136,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12052,2024-01-01,Health,Lapsed,Corporate,Bancassurance,8,0.0,60576.59,708118.44,1,53258.94,16522.305,0,0,Winter,328940926,0.8792000342046326,5.431512188937976e-06,53258.94,12061.55,22.0,14158.44,5.01,5.8,18.8,87,1,3,6.877955469854851,184110.79,3.0,0,0,A,45349.990000000005,46779.67,Uttar Pradesh,4,4,1.0,2,Rural,0,0.2727506616004632,1.1519506958050958,-9204.655000000006,Loss-Making,34.36111517547984,9.274848394393537,9.515897954054996,9.599031000825722,3.5278241996127457,6.977777777777777,5.406579109025758,4.587412382907341,126630.58151397978,52466.938,0.8661256353320648,0.0019890345,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12051,2024-01-01,Health,Active,SME,Agent,7,0.0,46881.58,649142.48,1,39399.28,14795.83,0,0,Winter,330738937,0.8404000035834969,2.000641365608987e-06,39399.28,7496.77,55.0,9536.23,7.37,7.33,18.1,81,1,2,7.334742803725375,499839.71,2.0,0,0,AA,31670.64,30642.52,West Bengal,7,7,9.5,6,Urban,1,0.31560007149929675,1.1560000750827937,-7313.529999999997,Loss-Making,92.63898742000755,8.060285306734354,4.375074674034975,8.738354037857544,2.695186746376943,6.173667575813435,7.1688988104727365,6.188345151080892,366619.57159386785,38661.68,0.8246667387809882,0.034207545,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12050,2024-01-01,Motor,Active,Individual,Agent,28,0.0,18906.94,236338.9,0,0.0,5791.2,0,0,Winter,393057396,0.0,0.0,0.0,895.93,18.0,2408.38,6.39,3.47,11.78,100,1,2,3.9443125753133526,70901.67,2.0,0,0,A,12884.3,16002.6,Uttar Pradesh,4,3,1.0,5,Urban,0,0.3063002262661224,0.3063002262661224,13115.739999999998,Excellent,18.65920374595994,1.463303910570559,2.839957298330923,9.418301667665279,0.2966855942018333,1.2455961470380232,3.9299113221688415,2.3317602844699414,27965.834859171744,-254.8697,-0.013480219707694387,0.00014620484,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12049,2024-01-01,Motor,Active,Individual,Bancassurance,9,0.0,11615.78,154077.11,1,7743.08,2663.5,0,0,Winter,218521394,0.6666000905664535,9.985010502234047e-06,7743.08,2425.02,81.0,3396.12,6.79,5.26,16.56,94,1,3,4.993761824377247,100150.12,3.5,0,0,BBB,8549.99,8872.5,Tamil Nadu,7,3,8.0,6,Urban,1,0.2293001417037857,0.8959002322702392,1209.2000000000007,Good,5.574074544179519,6.384871005742126,1.4675174462853144,1.616420669858793,1.1092421422839709,4.806251031184684,5.6197057194320905,3.470098650909146,50012.584596280016,9236.406,0.7951602260029029,0.00012522748,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12048,2024-01-01,Marine,Active,Corporate,Bancassurance,7,0.0,64466.825,1836650.6349999998,1,55539.1375,16522.305,0,0,Winter,280484192,0.8615150117909482,1.1817896426726655e-06,55539.1375,12061.55,75.0,15780.125,7.05,4.57,10.11,74,3,8,6.141019805921831,846174.28,0.0,0,0,A,45349.990000000005,46779.67,Assam,8,10,3.0,10,Rural,0,0.25629158873575675,1.117806600526705,-7594.6175,Loss-Making,45.13354930485919,9.297845969551872,5.015956228240367,4.39129683181691,3.555170716662335,9.333333333333334,4.619753385971648,4.313348221823513,519637.30127416446,54374.285,0.8434459918919538,0.00073337124,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12047,2024-01-01,Property,Renewed,Individual,Online,8,0.0,30660.55,976085.27,2,19046.33,3811.11,0,0,Winter,163820480,0.6211998806283645,2.9695671042284202e-06,9523.165,2913.63,54.0,9039.51,6.13,6.68,17.16,90,2,6,7.659102654731813,673498.84,0.0,0,0,A,25724.86,29497.24,Tamil Nadu,7,3,9.5,6,Urban,1,0.12430011855625551,0.7454999991846201,7803.109999999997,Excellent,53.05801903877222,8.271621978918313,7.411816035031245,7.112075259709504,1.042828451533924,3.849312971909493,6.177282754299128,3.2741050264013127,515839.67534027965,18659.682,0.6085892666838983,0.00019416206,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12064,2024-01-01,Property,Active,Individual,Bancassurance,25,0.0,37197.99,1086827.27,1,21719.91,11096.16,0,0,Winter,243508402,0.5839000978278666,1.7039063057363728e-06,21719.91,9565.6,59.0,1043.05,6.91,5.36,12.81,82,1,3,5.454155555926643,586886.73,1.0,0,0,AA,20964.61,21574.08,Bihar,6,9,1.0,8,Urban,0,0.29829998878971686,0.8822000866175834,4381.919999999998,Good,30.305987611190133,7.859141385265189,3.926231299958875,6.485405094409149,1.6644402098446247,7.380597100034611,5.297363216693258,3.350210521890704,320097.15191291197,27212.834,0.7315673235133135,0.04756609,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12065,2024-01-01,Motor,Renewed,Individual,Bancassurance,11,0.0,17814.54,199465.19,1,13089.6,4654.94,0,0,Winter,386485114,0.7347705862739088,2.0889190157431382e-05,13089.6,4842.76,58.0,6160.56,5.9,6.06,18.85,95,0,2,3.3361873607721733,47871.65,2.0,0,0,AAA,14160.06,12943.58,Haryana,2,2,2.0,5,Urban,0,0.26130003918147754,0.9960706254553864,70.00000000000091,Marginal,69.43425677198067,5.435228014995497,6.704414529365268,1.5412942595001016,1.6500703903846943,4.986747903062054,5.9347475363254105,4.442649963664272,15970.879366930922,14708.293,0.8256341712303545,0.031343188,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12046,2024-01-01,Motor,Active,Individual,Agent,7,0.0,9115.04,92897.5,0,0.0,2717.19,0,0,Winter,335427237,0.0,0.0,0.0,757.2,32.0,1821.43,6.81,6.93,16.45,77,2,6,6.112971237033949,50164.65,2.0,0,0,BB,6972.93,5818.63,Bihar,6,9,2.0,7,Urban,0,0.29809962435710646,0.29809962435710646,6397.85,Excellent,96.77988080756121,8.89864306838924,6.92960344787093,5.736609668909574,0.2966855942018333,1.7988063084412835,6.523322647951199,7.099978112806033,30665.506256587505,-152.93303,-0.016778097427417177,4.8930706e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12067,2024-01-01,Travel,Active,SME,Agent,16,1.0,9159.68,701923.03,1,4730.97,2618.75,0,0,Winter,172817575,0.5164994846981554,2.0950847509968727e-06,4730.97,2702.62,18.0,1606.64,6.52,4.42,16.37,75,4,9,5.334958779160205,477307.66,1.0,0,0,AAA,6227.37,4547.78,Odisha,8,8,8.0,1,Rural,1,0.28589972575461153,0.802399210452767,1809.96,Good,51.48464097226538,2.3174157259314114,1.8889648335400815,5.468413336329531,0.736903724025849,2.1443447966524536,5.025862790935939,5.308309199656938,254641.6691077414,4386.9834,0.47894505031152834,4.2381867e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12066,2024-01-01,Motor,Active,Individual,Online,1,0.0,11864.88,172201.53,0,0.0,2291.11,0,0,Winter,361482614,0.0,0.0,0.0,500.86,27.0,2899.89,6.16,4.97,25.77,72,1,3,7.263438275731144,92988.83,2.0,0,0,BB,6929.94,4881.57,Goa,6,5,3.0,5,Urban,1,0.19310014092009362,0.19310014092009362,9573.769999999999,Excellent,63.80645794180897,6.353075074380899,9.723678531685946,6.240437772588879,0.2966855942018333,1.449066233769464,6.243659606279698,5.903962734189444,67541.86270374565,-229.38904,-0.019333447796011212,0.0008620966,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12086,2024-01-01,Health,Active,Individual,Bancassurance,5,0.0,21190.6,271230.42,1,18918.97,6096.54,0,0,Winter,270826839,0.8928001094825065,6.703458374506533e-06,18918.97,1284.25,51.0,5290.8,6.54,6.82,18.35,94,2,6,4.479330395716868,149176.73,0.0,0,0,AAA,14002.66,16146.03,Uttarakhand,7,4,4.0,9,Rural,0,0.28770020669542157,1.1805003161779282,-3824.9100000000026,Loss-Making,56.72179322801365,1.764921387235118,6.621565384912883,3.51016520643634,1.703845111358303,2.9054348994627754,6.564803324775675,3.1357014470533406,66821.18610226485,18437.549,0.8700814902893265,0.16591842,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12085,2024-01-01,Property,Active,Individual,Agent,12,1.0,20142.57,550328.44,0,0.0,7092.2,0,0,Winter,221593838,0.0,0.0,0.0,1113.23,48.0,1063.81,5.66,4.38,27.39,95,0,1,2.69867168673868,121072.26,0.0,0,0,BBB,16499.12,13806.59,Rajasthan,2,2,4.0,2,Urban,0,0.35210005475964584,0.35210005475964584,13050.369999999999,Excellent,75.58091924826547,1.627192909627448,7.512230205275208,1.3539353187907444,0.2966855942018333,2.68702665341223,5.893806176903334,3.1042637144167617,32673.4280111464,-183.35944,-0.00910308049246726,0.0011493422,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12084,2024-01-01,Motor,Active,Individual,Agent,26,0.0,14782.26,196712.06,0,0.0,4419.9,0,0,Winter,407899292,0.0,0.0,0.0,3964.56,36.0,4471.54,6.75,5.01,20.23,89,1,2,5.1514547440548455,59013.62,3.5,0,0,BBB,10137.2,9742.01,Punjab,2,5,4.0,3,Rural,0,0.2990002881832683,0.2990002881832683,10362.36,Excellent,47.29592639752194,8.784004232654933,6.47638333808292,7.496886149536373,0.2966855942018333,3.572104329773484,5.8856553049191875,5.139049710923629,30400.59927128499,61.94049,0.004190190858681707,0.00022816074,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12083,2024-01-01,Fire,Active,SME,Agent,8,0.0,47435.09,1836650.6349999998,1,38156.79,14197.32,0,0,Winter,186447329,0.8044000759775095,1.1817896426726655e-06,38156.79,9310.93,25.0,5235.47,6.83,3.9,22.08,95,1,3,4.11575649767168,846174.28,2.0,0,0,A,27926.77,24968.19,Uttar Pradesh,4,5,3.0,5,Rural,0,0.2992999486245309,1.1037000246020403,-4919.020000000004,Loss-Making,89.03588432769209,2.1293868261972952,7.599372486420107,4.850023175740997,2.6007882687443895,5.74279888787279,5.527842891935863,5.253872732018696,348264.72910726554,40711.105,0.8582487240722007,0.035596907,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12082,2024-01-01,Property,Active,Individual,Bancassurance,20,1.0,22556.61,958722.36,1,30462.34,10327.03,0,0,Winter,283708586,1.3504839601340803,1.767889570687288e-06,30462.34,1820.85,39.0,14444.46,6.78,6.86,13.65,73,1,3,5.512837932112641,565646.19,2.0,0,0,AA,24784.17,35370.92,Himachal Pradesh,7,6,3.0,10,Urban,0,0.45782721783104824,1.8083111779651286,-18232.760000000002,Loss-Making,58.50044466407752,3.4149195592520654,5.554478730236983,8.094791371074152,2.345518175810583,2.6390364168139,6.152796500755225,5.651540720931201,311831.57723869936,30357.566,1.3458390425799798,0.667638,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12081,2024-01-01,Property,Active,Individual,Direct,6,0.0,27866.6,774247.62,1,17592.18,5757.24,0,0,Winter,169877276,0.6312998356455398,2.7480350312910506e-06,17592.18,3681.09,79.0,9116.29,7.7,4.92,14.53,81,3,7,3.868796597126553,363896.38,2.0,0,0,A,19292.43,21342.11,Himachal Pradesh,7,4,2.0,7,Rural,0,0.20660001578951145,0.8378998514350513,4517.1799999999985,Good,34.54153037810265,1.8267052806978952,1.1254641349007564,5.891813570034116,1.4766721505706988,5.342201609122532,5.592909578328081,4.779442726787979,140784.1076650671,24528.066,0.8801958762909721,0.019580916,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12080,2024-01-01,Motor,Active,Individual,Agent,8,0.0,10747.5,95759.97,2,8447.53,2995.33,0,0,Winter,247276827,0.7859995347755293,3.423861369222705e-05,4223.765,1983.87,37.0,1488.6,6.42,5.85,18.09,82,1,3,7.031112760450106,58413.58,0.0,0,0,BBB,6223.64,5436.37,Gujarat,7,2,7.0,6,Urban,1,0.2787001628285648,1.064699697604094,-695.3600000000006,Loss-Making,63.485913161936104,2.19009003351137,8.420956278566432,9.044517490172726,1.470999365314019,2.6312427932224027,5.956557183480361,3.7975028602699243,41071.24677215731,8324.785,0.7745787537799488,0.006341033,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12079,2024-01-01,Fire,Active,Individual,Bancassurance,35,1.0,30673.86,1638594.02,2,17165.09,8564.14,0,0,Winter,338056382,0.5595999329722441,2.363579285345331e-06,8582.545,768.05,76.0,9910.59,6.48,6.18,24.07,71,1,3,5.757612491475856,846174.28,1.0,0,0,BBB,23128.47,20088.94,Himachal Pradesh,7,4,5.0,10,Urban,0,0.27919994418700483,0.8387998771592489,4944.630000000001,Good,30.847235065999435,7.510488581925274,6.541915616713766,4.2356582587402425,0.9623669012856602,3.759759260809971,6.844249342871317,4.102492094381648,487194.36044935894,18729.36,0.6105967548590233,0.00010593688,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12088,2024-01-01,Motor,Cancelled,Individual,Bancassurance,30,1.0,22556.61,233037.38,0,0.0,4524.27,0,0,Winter,246243209,0.0,0.0,0.0,4393.57,86.0,2365.97,5.56,4.7,16.19,88,0,0,4.896742925935433,83893.46,0.0,0,0,AAA,13841.87,14937.51,Uttar Pradesh,4,2,5.0,5,Urban,0,0.20057402242624225,0.20057402242624225,18032.34,Excellent,77.44146792371284,6.830208247442305,8.425681098223478,3.227825284011379,0.2966855942018333,6.007740119442852,4.746353855133681,3.5110653225108623,41080.47067872472,-148.00638,-0.006561552386366042,3.148302e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12076,2024-01-01,Travel,Active,Individual,Bancassurance,6,0.0,4148.07,338834.15,0,13089.6,1364.3,0,0,Winter,145891210,3.1555880204528854,0.0,13089.6,1000.02,53.0,167.5,7.76,3.6,10.84,73,1,2,6.851884555931004,193135.47,1.0,0,0,A,2418.91,2941.11,Kerala,7,10,1.0,2,Urban,1,0.32889994624005864,3.484487966692944,-10305.83,Loss-Making,60.70730760507524,9.377497224483392,5.724326471886012,3.6575990832856142,1.857795602044554,2.852931890084718,4.479981328745442,4.889513876728904,132334.1944095476,19777.457,4.767869643291941,0.5729079,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12075,2024-01-01,Health,Lapsed,Individual,Agent,4,0.0,21050.8,284344.14,3,17489.0,6788.88,0,0,Winter,213917316,0.8307997795808235,3.768069778623388e-05,5829.666666666667,3190.5,21.0,8099.41,5.3,5.28,19.99,92,1,2,3.4259298916739844,79616.36,1.0,0,0,BBB,16078.86,18212.98,Uttar Pradesh,4,5,2.0,1,Rural,0,0.32249985748760146,1.153299637068425,-3227.080000000001,Loss-Making,69.63449021585906,3.832307193909328,1.8930843032978824,5.404257961162714,1.6436024257074475,2.520376927883538,5.384012164373358,3.935374113625026,27276.006759027696,18404.03,0.8742674528699622,0.14419977,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12074,2024-01-01,Motor,Renewed,Individual,Bancassurance,8,0.0,17207.99,139970.45,0,0.0,5885.13,0,0,Winter,411237439,0.0,0.0,0.0,4992.69,15.0,4491.99,6.68,5.26,18.32,82,1,4,3.0237149358789166,27994.09,1.0,0,0,A,11812.24,10100.58,Punjab,2,5,1.0,1,Urban,0,0.34199985006964784,0.34199985006964784,11322.86,Excellent,67.46133337389287,1.4598273149345928,2.3102562628751233,8.348491101584868,0.2966855942018333,3.150220359157652,5.773509753732444,4.775961908783501,8464.614804933863,19.05945,0.0011075930512242354,5.2557363e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12073,2024-01-01,Property,Cancelled,Individual,Agent,3,0.0,32186.88,1005594.35,1,24133.72,10145.3,0,0,Winter,83189705,0.7497999184760996,2.549837855810749e-06,24133.72,4033.93,27.0,5872.17,6.01,5.44,15.24,88,2,6,4.708746990820319,392181.8,3.0,0,0,A,21863.47,18309.72,Uttarakhand,7,1,1.0,7,Rural,0,0.31519985783027116,1.0649997763063708,-2092.1399999999994,Loss-Making,94.42813217376661,6.725559571643157,1.5888898913818856,4.729285491076547,1.8578462669079088,3.206612847462602,5.232799765674054,6.9985993988853235,184668.4870604496,25604.236,0.7954867426766744,0.008964502,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12072,2024-01-01,Property,Active,SME,Bancassurance,13,1.0,45595.25,1061460.97,0,0.0,12515.9,0,0,Winter,259345357,0.0,0.0,0.0,12061.55,34.0,7254.63,6.55,5.45,16.13,77,2,5,5.425965049984006,679335.02,0.0,0,0,AAA,35828.67,43774.16,Assam,8,8,5.0,7,Urban,0,0.27450008498692297,0.27450008498692297,33079.35,Excellent,28.764444288793257,6.814669202950391,5.2942501950525065,3.0209058519171297,0.2966855942018333,7.511111111111111,5.571096105096377,3.1652910852320115,368604.8075750186,-685.61426,-0.015036966741327222,0.00026086703,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12071,2024-01-01,Property,Active,Corporate,Agent,55,1.0,64466.825,1836650.6349999998,0,0.0,16522.305,0,0,Winter,203929621,0.0,0.0,0.0,12061.55,59.0,9984.44,5.45,5.0,13.64,77,1,4,4.059928367332742,846174.28,3.0,0,0,BB,45349.990000000005,46779.67,Telangana,4,6,2.0,5,Urban,0,0.25629158873575675,0.25629158873575675,47944.52,Excellent,8.750714200400056,2.4518781394094056,7.605579437137131,4.242184260117173,0.2966855942018333,8.622222222222222,4.571192235274813,4.482498385247215,343540.69630793587,-159.66476,-0.002476696570744672,5.033522e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12070,2024-01-01,Motor,Active,Individual,Agent,1,0.0,44368.44,1836650.6349999998,3,26354.85,13984.93,0,0,Winter,213029423,0.5939999242704949,3.5453689280179964e-06,8784.949999999999,8447.81,44.0,15780.125,7.21,4.96,22.62,85,1,2,5.365430455316215,846174.28,0.0,0,0,AA,32371.38,29458.56,Himachal Pradesh,7,4,3.0,9,Rural,0,0.31519994843181326,0.9091998727023081,4028.6600000000035,Good,92.61947789082996,7.2953218157220885,3.867677085542962,5.164153375316019,1.007925721043517,6.1578791721928035,6.328314583431642,4.492424057296707,454008.92524172703,21596.045,0.4867433906144773,7.0340146e-05,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12069,2024-01-01,Marine,Active,Individual,Agent,4,0.0,64466.825,1836650.6349999998,0,0.0,16522.305,0,0,Winter,146322898,0.0,0.0,0.0,3321.82,45.0,3596.21,5.74,5.8,18.12,95,1,2,5.202355011932263,846174.28,3.5,0,0,A,45349.990000000005,46779.67,Telangana,4,6,5.0,4,Rural,0,0.25629158873575675,0.25629158873575675,47944.52,Excellent,99.85475763407291,1.2470612418335238,9.947689092880054,8.817024724947736,0.2966855942018333,3.652369506946558,5.641587371225947,6.579053382563127,440209.9006526174,1228.732,0.019059912686316762,0.00014346423,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12068,2024-01-01,Motor,Renewed,Individual,Bancassurance,5,0.0,15236.23,225435.89,0,0.0,3842.58,0,0,Winter,350400570,0.0,0.0,0.0,4031.18,71.0,1918.58,7.43,4.68,19.2,80,2,4,5.28782671038119,92428.71,2.0,0,0,AA,10803.81,11227.12,Karnataka,5,1,3.0,4,Urban,1,0.2522001833786967,0.2522001833786967,11393.65,Excellent,31.68906673923472,3.1656446214811975,4.546484812002544,6.227004118422206,0.2966855942018333,5.160800399217594,5.879948126901613,4.371249038015746,48874.70015440771,27.658548,0.0018153144416369759,0.00015171357,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12077,2024-01-01,Travel,Renewed,SME,Agent,3,0.0,6718.97,591708.25,1,3962.18,1876.61,0,0,Winter,138757559,0.589700504690451,5.633406732867458e-06,3962.18,861.69,54.0,1304.82,5.76,5.4,15.02,87,1,2,4.830411561735437,177512.48,0.0,0,0,AA,4879.07,4616.32,Telangana,4,3,2.0,4,Rural,0,0.279300249889492,0.869000754579943,880.1800000000005,Good,48.16221911226513,3.880173096837778,4.430414468412982,9.841470243426421,0.7909837510114055,2.8285632560811913,5.078880098831814,2.802710616966256,85745.83357443305,4623.8203,0.6881739779311412,0.001875856,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12181,2024-02-01,Motor,Active,Individual,Direct,12,1.0,15555.5,177017.98,1,13180.18,2742.43,0,0,Winter,57275403,0.8473003117868279,7.242492106769978e-06,13180.18,757.09,85.0,2974.21,7.28,4.94,24.68,73,3,6,6.660016934228817,138074.02,3.0,0,0,A,9714.84,7319.97,Odisha,8,7,9.5,5,Rural,1,0.17629970107036094,1.0236000128571887,-367.1100000000001,Loss-Making,46.355018137813694,1.897791263546246,5.818909375511834,8.583384032086002,1.393091022307854,4.154307143844816,6.582583422289617,6.315633772515313,91957.53113770482,12283.234,0.7896393156761274,0.011803779,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12182,2024-02-01,Motor,Renewed,Individual,Online,15,1.0,17587.25,193477.15,1,13114.81,3127.01,0,0,Winter,118900882,0.7456998678019587,1.0996955382932682e-05,13114.81,66.52,84.0,3316.02,5.84,5.8,19.1,93,2,4,4.046597243821445,90934.26,1.0,0,0,AAA,10408.7,11428.83,Himachal Pradesh,7,2,4.0,7,Urban,0,0.17779982657891372,0.9234996943808724,1345.4300000000003,Good,68.15179167931865,1.365603316668323,3.867579326335573,4.4998035761033295,1.4424867909268901,3.766334559562195,5.796286069807196,4.066800456506265,36797.43258849427,12149.207,0.6907962888598275,0.02267425,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
POL12186,2024-02-01,Travel,Active,Individual,Online,1,0.0,4565.87,256135.22,1,2450.5,684.42,0,0,Winter,192502963,0.5366994680093826,1.3462717225990959e-05,2450.5,766.73,25.0,321.04,6.01,6.61,7.29,70,1,4,3.5643245736268607,74279.21,1.0,0,0,AAA,3313.57,2592.51,Madhya Pradesh,3,3,4.0,3,Urban,0,0.1498991429891784,0.686598610998561,1430.9499999999998,Excellent,45.29911756485602,7.061522781279627,3.720247320162719,2.5398527666919564,0.8626972080357831,1.4924359523190336,4.961135084316103,4.800096892364793,26475.52135125901,2857.3047,0.6257963296151664,0.0005614373,0.9979534841649423,0.01348675787448883,0.4686610383555262,0.04255103491254045,44626193.79379303,44831206.413619384,2.666378928031055,266.6378928031055,Pass - Compliant
